config_hash,experiment,source,target,classifier,strategy,seed,budget,run_type,macro_f1,accuracy,n_source_train,n_target_labeled,n_target_val,n_pseudo,chosen_C,val_score,tuning,fit_seconds
3633fbf46d,pilot_real,electronics,books,logreg,self_training,1,500,transfer,0.8659632870937991,0.86625,2000,500,0,1000,10.0,0.8173624090094521,budget_cv,0.379
3633fbf46d,pilot_real,electronics,books,logreg,self_training,1,500,target_only,0.867260238806344,0.8675,0,500,0,1000,10.0,0.8129175475933903,budget_cv,0.193
3633fbf46d,pilot_real,electronics,books,logreg,self_training,2,0,uda_self_training,0.786026026026026,0.79125,2000,0,0,1000,10.0,0.8818937043339006,source_val_fallback,0.154
3633fbf46d,pilot_real,electronics,books,logreg,self_training,2,50,transfer,0.8238727858293076,0.825,2000,50,0,1000,10.0,0.8800839926613921,budget_cv,0.344
3633fbf46d,pilot_real,electronics,books,logreg,self_training,2,50,target_only,0.6439207985599738,0.66,0,50,0,1000,0.1,0.7064409761778183,budget_cv,0.119
3633fbf46d,pilot_real,electronics,books,logreg,self_training,2,100,transfer,0.8238007438125743,0.825,2000,100,0,1000,10.0,0.8340752611585945,budget_cv,0.342
3633fbf46d,pilot_real,electronics,books,logreg,self_training,2,100,target_only,0.5098322218269924,0.58875,0,100,0,1000,0.1,0.6494227994227995,budget_cv,0.121
3633fbf46d,pilot_real,electronics,books,logreg,self_training,2,250,transfer,0.859851968641878,0.86,2000,250,0,1000,10.0,0.8240438498178762,budget_cv,0.357
3633fbf46d,pilot_real,electronics,books,logreg,self_training,2,250,target_only,0.7269900654718269,0.73,0,250,0,1000,1.0,0.7902977601529354,budget_cv,0.15
3633fbf46d,pilot_real,electronics,books,logreg,self_training,2,500,transfer,0.8661577743413821,0.86625,2000,500,0,1000,10.0,0.8317629201356125,budget_cv,0.377
