source,target,classifier,strategy,run_type,budget,macro_f1,macro_f1_sd,recovery,n_seeds,rec_lo,rec_hi
music,clothing,svm,random,transfer,2000,0.9179420992415632,0.0062000560195868025,0.9786062978196822,5,0.9287735704752681,1.0211844825388738
music,clothing,svm,self_training,target_only,50,0.6653381325211846,0.1477703446544398,-1.4055079935960495,5,-2.4525562968399433,-0.3258239408824608
music,clothing,svm,self_training,target_only,100,0.7645612341467221,0.13146038229427118,-0.4690254129962762,5,-1.5605787076504558,0.3499428738859083
music,clothing,svm,self_training,target_only,250,0.8687719440424757,0.012970544712220462,0.5145309658157335,5,0.4202399035894141,0.6077666515935285
music,clothing,svm,self_training,target_only,500,0.8934398467376562,0.00836248891522656,0.7473503475475083,5,0.6767766470983033,0.7949071386477864
music,clothing,svm,self_training,target_only,1000,0.9041074594260129,0.005172676103641835,0.848032883122066,5,0.8106259503455554,0.8854398158985767
music,clothing,svm,self_training,target_only,2000,0.9183612601995088,0.004905154492428003,0.982562402085248,5,0.9498356480969331,1.0202145878765405
music,clothing,svm,self_training,transfer,50,0.8485720412055722,0.010146041776993603,0.323881239827936,5,0.2479672929645635,0.39585480018120467
music,clothing,svm,self_training,transfer,100,0.8577763752478363,0.006049447108860376,0.4107531311051513,5,0.36774004847807945,0.4543991357016023
music,clothing,svm,self_training,transfer,250,0.8801051636564313,0.0068403387177529505,0.6214955998244083,5,0.5746580543222515,0.671443697847716
music,clothing,svm,self_training,transfer,500,0.8953186887393383,0.00878797567212483,0.7650831413974188,5,0.7101205241725022,0.8367941235096696
music,clothing,svm,self_training,transfer,1000,0.9094017912009408,0.004446736567432008,0.8980015839781148,5,0.8664818942918124,0.9320885711375801
music,clothing,svm,self_training,transfer,2000,0.9178616879965107,0.006359684240289902,0.9778473643753284,5,0.9308702177064475,1.023389743039984
music,clothing,svm,uncertainty,target_only,50,0.5925182243259239,0.049154423992754416,-2.0927932570934433,5,-2.472968145249032,-1.7284241500550785
music,clothing,svm,uncertainty,target_only,100,0.6557006449830342,0.057837812973651134,-1.4964680528198215,5,-1.9440343595320893,-1.0957042625642668
music,clothing,svm,uncertainty,target_only,250,0.7552974286455063,0.02329572006210402,-0.5564586048621524,5,-0.7183932725097286,-0.3962003992213
music,clothing,svm,uncertainty,target_only,500,0.8251338849075511,0.012146687174311246,0.10266838984762092,5,0.017804919818927067,0.20431740163313744
music,clothing,svm,uncertainty,target_only,1000,0.9084535015175451,0.006526310082318074,0.8890514830911862,5,0.8537952583555214,0.9449370990769344
music,clothing,svm,uncertainty,target_only,2000,0.9185233277067482,0.005182326899649363,0.9840920196332229,5,0.9492821629691056,1.0247775220700244
music,clothing,svm,uncertainty,transfer,50,0.8508317708887759,0.00906406981481347,0.34520890899484863,5,0.27984480012865254,0.40661913094572527
music,clothing,svm,uncertainty,transfer,100,0.8648493256118421,0.00576896349277999,0.4775087021448049,5,0.42980962771909004,0.5142030872285089
music,clothing,svm,uncertainty,transfer,250,0.8894942533158041,0.008154065466640607,0.7101112424483935,5,0.6519286648450496,0.7720820879159928
music,clothing,svm,uncertainty,transfer,500,0.9062187774231933,0.006523742492831265,0.8679598204388231,5,0.8159053736879021,0.9057232778575379
music,clothing,svm,uncertainty,transfer,1000,0.9158516218909464,0.006789177618985365,0.9588760576647285,5,0.9068008278529698,1.006732467405229
music,clothing,svm,uncertainty,transfer,2000,0.9179420992415632,0.0062000560195868025,0.9786062978196822,5,0.9287735704752681,1.0211844825388738
music,electronics,logreg,random,target_only,50,0.74412451779418,0.027067828791981205,-0.22961243159550185,5,-0.3859298276881362,-0.07680977752680919
music,electronics,logreg,random,target_only,100,0.7882724172313103,0.01778991980738888,0.10042588066502389,5,-0.0007128712162078263,0.19682414222384326
music,electronics,logreg,random,target_only,250,0.8439790898443749,0.0049073327281884535,0.5168746006555986,5,0.48513404435652935,0.5421455877869519
music,electronics,logreg,random,target_only,500,0.8716611212416661,0.0030435916147897504,0.7238183293219056,5,0.7046198305178721,0.7403910532278954
music,electronics,logreg,random,target_only,1000,0.8946874201808553,0.0073951431097540555,0.8959570026537754,5,0.8576729673915058,0.9403944849821254
music,electronics,logreg,random,target_only,2000,0.9078829601533893,0.006228821110747229,0.9946034569002185,5,0.9647381867364249,1.0354948702473261
music,electronics,logreg,random,transfer,50,0.8004341215068942,0.009407896410908225,0.19134364582486701,5,0.13740488106183965,0.2452824105878943
music,electronics,logreg,random,transfer,100,0.8209730124072072,0.011008625971996387,0.3448870980585488,5,0.27990309857861895,0.4098710975384786
music,electronics,logreg,random,transfer,250,0.8551873683967155,0.011198010450611187,0.6006648009578412,5,0.5452757786748922,0.6738090240973355
music,electronics,logreg,random,transfer,500,0.8806749908700796,0.004479638788523155,0.7912036943568725,5,0.770655784957728,0.8214381292775681
music,electronics,logreg,random,transfer,1000,0.8977710636007634,0.0057466696220087555,0.9190095257159208,5,0.885233126307409,0.952656902081519
music,electronics,logreg,random,transfer,2000,0.9118884912291563,0.0058742531969272534,1.0245477743605715,5,0.9886415238048013,1.0569285232573897
music,electronics,logreg,self_training,target_only,50,0.698175919921921,0.039586455650761895,-0.5731123010308241,5,-0.7869050940619958,-0.3593546856880795
music,electronics,logreg,self_training,target_only,100,0.7341051964418688,0.06700767405159626,-0.3045142944535909,5,-0.6308339987279774,0.12698627771312626
music,electronics,logreg,self_training,target_only,250,0.8365882641986747,0.010810876928232457,0.46162269391896416,5,0.3919570366111518,0.5139055874925729
music,electronics,logreg,self_training,target_only,500,0.8688957412470583,0.013175103209770882,0.7031450615602285,5,0.6168091255331036,0.7594439980822487
music,electronics,logreg,self_training,target_only,1000,0.8914048878950434,0.007333463976693847,0.8714176377154084,5,0.8209603082129964,0.9081103895487297
music,electronics,logreg,self_training,target_only,2000,0.9064556080752482,0.00633725201852379,0.9839329408195571,5,0.9527115249361044,1.0217618669398265
music,electronics,logreg,self_training,transfer,50,0.7894079711347602,0.007844584620069442,0.10891498883446718,5,0.06513197256507526,0.15269800510385909
music,electronics,logreg,self_training,transfer,100,0.8219967017181788,0.012003137334502131,0.35253993537991135,5,0.2828854211332722,0.4216614420037034
music,electronics,logreg,self_training,transfer,250,0.8590031432498071,0.0121743851722466,0.6291905498278163,5,0.5690033620913997,0.7030213867341294
music,electronics,logreg,self_training,transfer,500,0.88287589105713,0.006190848965206289,0.8076570566334274,5,0.7796145429896079,0.8482637596827851
music,electronics,logreg,self_training,transfer,1000,0.8995334147984613,0.00599055316666876,0.9321844088318624,5,0.897868573628444,0.9663927818766872
music,electronics,logreg,self_training,transfer,2000,0.9118134449151171,0.006612199140461589,1.02398674746818,5,0.9869412169513174,1.0603518019149465
music,electronics,logreg,uncertainty,target_only,50,0.6894164899655616,0.0675353524691348,-0.6385955406870634,5,-1.0978616170210322,-0.37960624290184003
music,electronics,logreg,uncertainty,target_only,100,0.5983130724178073,0.07190597913438307,-1.3196611984415219,5,-1.739710715850102,-0.9398071494522068
music,electronics,logreg,uncertainty,target_only,250,0.5997924998097955,0.03445609195310998,-1.308601380742627,5,-1.5027761158378565,-1.1117360311673399
music,electronics,logreg,uncertainty,target_only,500,0.7737089008205555,0.019259121901882618,-0.008447212688574393,5,-0.12483383604519278,0.09579384749537148
music,electronics,logreg,uncertainty,target_only,1000,0.8792188604384295,0.010345446995101228,0.7803180387261357,5,0.7357314745051508,0.8452207413537106
music,electronics,logreg,uncertainty,target_only,2000,0.9078829601533893,0.006228821110747229,0.9946034569002185,5,0.9647381867364249,1.0354948702473261
music,electronics,logreg,uncertainty,transfer,50,0.8098081278808704,0.011079744760428974,0.2614213003051738,5,0.20268924146088652,0.325101382761756
music,electronics,logreg,uncertainty,transfer,100,0.8396942390820209,0.009619353058313258,0.484842161243405,5,0.4272242987917204,0.538661877879657
music,electronics,logreg,uncertainty,transfer,250,0.8763705301526044,0.006955619681630031,0.7590246559767936,5,0.7155628223919687,0.7954331497566092
music,electronics,logreg,uncertainty,transfer,500,0.8960361648152511,0.003150043553193825,0.9060398697546276,5,0.8880958430388974,0.9239878292921584
music,electronics,logreg,uncertainty,transfer,1000,0.9084424056108004,0.006007340046703721,0.9987857268817987,5,0.9659077671669654,1.0329251721695336
music,electronics,logreg,uncertainty,transfer,2000,0.9118884912291563,0.0058742531969272534,1.0245477743605715,5,0.9886415238048013,1.0569285232573897
music,electronics,svm,random,target_only,50,0.7303837553324523,0.022206503297876566,-0.4695126976647315,5,-0.5991244832563326,-0.31771291192849294
music,electronics,svm,random,target_only,100,0.7878622974526537,0.01759181080926512,0.011562120378661883,5,-0.11241905517692748,0.11067423239191945
music,electronics,svm,random,target_only,250,0.8417233424684873,0.004689156039474556,0.4623597828599529,5,0.4327552517644479,0.4919643139554578
music,electronics,svm,random,target_only,500,0.8725230007695199,0.005238518474890093,0.7201418953913064,5,0.686950218997118,0.7538009900615292
music,electronics,svm,random,target_only,1000,0.8919681843979841,0.007602410244107921,0.8828911202467509,5,0.8301280928192618,0.9304909119526897
music,electronics,svm,random,target_only,2000,0.9074022766984173,0.006379828619266454,1.0120689468097233,5,0.97086679019116,1.0564885354449587
music,electronics,svm,random,transfer,50,0.8088398982802211,0.010733342405351117,0.18713712852699924,5,0.12199323156610675,0.25682894583643917
music,electronics,svm,random,transfer,100,0.832247722313773,0.012480567886335588,0.38305223479715267,5,0.3043383849589305,0.4658491374953109
music,electronics,svm,random,transfer,250,0.8593671561269444,0.011207140749675324,0.6100321860253516,5,0.5489176761967247,0.6926920417807243
music,electronics,svm,random,transfer,500,0.8839364169931491,0.006446251139358999,0.8156681027462807,5,0.7805769741141608,0.8622260649409389
music,electronics,svm,random,transfer,1000,0.8994662572526672,0.006812341538539589,0.9456473054453836,5,0.9031233049415629,0.9874101366609453
music,electronics,svm,random,transfer,2000,0.9124509376555283,0.006378690917576277,1.0543244314082318,5,1.013472763294152,1.0939035780884239
music,electronics,svm,self_training,target_only,50,0.6187966927535988,0.07648366273077362,-1.4034564590401917,5,-1.9195630267434836,-0.913378274360179
music,electronics,svm,self_training,target_only,100,0.7843384203062238,0.05377723408644038,-0.017931469655004886,5,-0.3830167915271544,0.312795767551809
music,electronics,svm,self_training,target_only,250,0.8386779974024906,0.017181938485554455,0.4368713350068398,5,0.3288318512811306,0.5448823963433634
music,electronics,svm,self_training,target_only,500,0.8734546409781277,0.01468706666257127,0.7279393903747499,5,0.6187800797159773,0.7973915003462133
music,electronics,svm,self_training,target_only,1000,0.8932390257769065,0.00809975975406789,0.8935276075788166,5,0.8371129458290296,0.9431270155589526
music,electronics,svm,self_training,target_only,2000,0.9060446090545486,0.0070541087468246715,1.0007057547271605,5,0.961328261457342,1.0496444554295046
music,electronics,svm,self_training,transfer,50,0.808947269645602,0.012797371131757747,0.18803578841220825,5,0.11436797542950382,0.27848975253005576
music,electronics,svm,self_training,transfer,100,0.8329027964724091,0.013162478750127582,0.3885349709634911,5,0.2999947131603379,0.4774199802660961
music,electronics,svm,self_training,transfer,250,0.8649297619604386,0.011066965403624429,0.6565892052273898,5,0.5964172886196799,0.7380621664247957
music,electronics,svm,self_training,transfer,500,0.8849717135655697,0.0067228746310342554,0.8243331643819178,5,0.779634977712498,0.8691795790472175
music,electronics,svm,self_training,transfer,1000,0.9001073084468161,0.007536818560644516,0.9510126744197178,5,0.9031655361758434,0.99874694057253
music,electronics,svm,self_training,transfer,2000,0.9122916318086691,0.006532014994288894,1.0529910985075683,5,1.0101165085190065,1.093220134965349
music,electronics,svm,uncertainty,target_only,50,0.6466545851125283,0.12104076489500426,-1.170295874180225,5,-2.059036320800574,-0.5437018059013179
music,electronics,svm,uncertainty,target_only,100,0.6124127486760196,0.055403499902492846,-1.456887785274913,5,-1.802434242286714,-1.0413648501601847
music,electronics,svm,uncertainty,target_only,250,0.7030238683505915,0.040547446146451345,-0.6985051558234872,5,-0.969415846962623,-0.46179600287309375
music,electronics,svm,uncertainty,target_only,500,0.8087423130890607,0.015693469947009136,0.18632037541619512,5,0.0792388375511077,0.274124900657989
music,electronics,svm,uncertainty,target_only,1000,0.8880457928301768,0.0069116441277374705,0.8500621071894651,5,0.8105481773156887,0.8969456068482415
music,electronics,svm,uncertainty,target_only,2000,0.9074022766984173,0.006379828619266454,1.0120689468097233,5,0.97086679019116,1.0564885354449587
music,electronics,svm,uncertainty,transfer,50,0.8168855769258361,0.011486668114748098,0.2544765781320461,5,0.18433523447332886,0.3296768241297886
music,electronics,svm,uncertainty,transfer,100,0.8428996353390753,0.011809101054525536,0.4722049330292185,5,0.383257104291443,0.5439319491614077
music,electronics,svm,uncertainty,transfer,250,0.8806126589170857,0.005934560726214567,0.7878494376813486,5,0.749079503881158,0.8266193714815392
music,electronics,svm,uncertainty,transfer,500,0.8958711708319174,0.008607470749892487,0.9155577192812865,5,0.8637191945153029,0.9720536272343656
music,electronics,svm,uncertainty,transfer,1000,0.9098894048649033,0.006556077320609094,1.032885319076798,5,0.9960714106310082,1.0804997706619173
music,electronics,svm,uncertainty,transfer,2000,0.9124509376555283,0.006378690917576277,1.0543244314082318,5,1.013472763294152,1.0939035780884239
